DataSet,RaptorScientificName,Continent,Num_obs,PreyPerPellet,ecozone,ShannEnt_rare,DietRichness_rare,LocalRichness,RERichness,RaptorRichness,dens_slopes,pval_dens,numb_prey,numb_prey_spp,baow_a,obs_largest_prey_freq,NE_intake,sum_R,FreqBirds,NumPos
1122,Tyto alba,North America,64,,BC,1.2968837231087853,5.035,62.0,31.0,14.0,0.7142857142857142,0.07134356146753766,64.0,7.0,0.0,0.03125,,100.4474317281526,0.0,0.0
1123,Tyto alba,North America,45,,BC,1.5281661556678885,5.795,62.0,31.0,14.0,0.03571428571428556,0.9394082054712858,45.0,7.0,0.0,0.022222222222222223,,93.53110261052346,0.0,0.0
1124,Tyto alba,North America,187,,BC,1.5436997012741294,6.25,62.0,31.0,14.0,0.6000000000000005,0.06668799999999969,183.0,10.0,0.0,0.01092896174863388,,120.331621159295,0.0106951871657754,0.0
1125,Tyto alba,North America,21,,BC,0.919219034714763,3.725,62.0,31.0,14.0,0.3999999999999992,0.6000000000000005,21.0,4.0,0.0,0.09523809523809523,,51.76968566962552,0.0,0.0
1126,Tyto alba,North America,28,,BC,0.9300494212086996,4.01,62.0,31.0,14.0,-0.09999999999999981,0.8728885715695385,27.0,5.0,0.0,0.2222222222222222,,77.17908255659604,0.03571428571428571,0.0
1148,Tyto alba,Africa,186,,DA,1.597385449679633,6.955,158.0,42.0,51.0,0.4685314685314685,0.12445479118883408,168.0,12.0,0.0,0.06547619047619048,,146.3680396068582,0.10160427807486631,0.0
1149,Tyto alba,Africa,117,,DA,1.2957566486843093,5.935,158.0,42.0,51.0,0.516666666666666,0.15439012098622532,108.0,9.0,0.0,0.009259259259259259,,114.38232934343664,0.07627118644067797,0.0
1150,Tyto alba,Africa,87,,DA,1.2378861988216414,4.9,158.0,42.0,51.0,0.28571428571428503,0.49272624501695805,86.0,8.0,0.0,0.011627906976744186,,110.0417457236508,0.011494252873563218,0.0
1151,Tyto alba,Africa,119,,DA,1.1001067241577944,5.32,158.0,42.0,51.0,0.2121212121212124,0.5563057751029292,113.0,10.0,0.0,0.017699115044247787,,138.83979289575774,0.017241379310344827,0.0
1152,Tyto alba,Africa,102,,DA,0.7213533069855659,3.79,158.0,42.0,51.0,0.166666666666667,0.6932388117283943,102.0,8.0,0.0,0.0392156862745098,,101.46035696901599,0.0,0.0
1153,Tyto alba,Africa,97,,DA,1.3398574860404926,5.18,158.0,42.0,51.0,0.5999999999999995,0.08762282904140252,88.0,9.0,0.0,0.011363636363636364,,121.75783776587613,0.09278350515463918,0.0
1154,Tyto alba,Africa,73,,DA,1.2283523426085123,5.14,158.0,42.0,51.0,-0.07142857142857172,0.8790481931481535,68.0,7.0,0.0,0.014705882352941176,,99.61102455417196,0.0410958904109589,0.0
1155,Tyto alba,Africa,54,,DA,1.2333180523649987,5.625,158.0,42.0,51.0,0.7380952380952369,0.03655276105286097,22.0,8.0,0.0,0.045454545454545456,,97.97851289256228,0.5925925925925926,0.0
1156,Tyto alba,Africa,36,,DA,1.181520092873165,4.585,158.0,42.0,51.0,-0.028571428571428272,0.9571545189504378,35.0,6.0,0.0,0.02857142857142857,,89.42144458587289,0.027777777777777776,0.0
1157,Tyto alba,Africa,90,,DA,1.5809930571523605,7.09,158.0,42.0,51.0,0.3999999999999999,0.2228683501335202,50.0,11.0,0.0,0.08,,137.11884991015904,0.4444444444444444,0.0
1158,Tyto alba,Africa,55,,DA,1.2715982244395045,5.275,158.0,42.0,51.0,0.857142857142857,0.013697326615325656,49.0,7.0,0.0,0.02040816326530612,,84.08965446734447,0.07272727272727272,0.0
1159,Tyto alba,Africa,126,,DA,1.6670192434254885,6.62,158.0,42.0,51.0,-0.027972027972027916,0.9312343512018808,104.0,12.0,0.0,0.009615384615384616,,159.1622765666359,0.16,0.0
1160,Tyto alba,Africa,94,,DA,1.461975677058279,5.575,158.0,42.0,51.0,-0.09999999999999985,0.7979716952348512,92.0,9.0,0.0,0.021739130434782608,,128.78561927422663,0.02127659574468085,0.0
1161,Tyto capensis,Africa,101,,DA,1.454885483039208,6.015,158.0,42.0,51.0,-0.07142857142857136,0.8665262706759089,101.0,8.0,0.0,0.009900990099009901,,106.77538566611017,0.0,0.0
1162,Tyto capensis,Africa,46,2.19,DA,1.5400604984891002,5.57,158.0,42.0,51.0,0.03571428571428556,0.9394082054712858,46.0,7.0,0.01045754959274571,0.17391304347826086,163.59410717896864,97.5762203387639,0.0,0.0
1165,Tyto alba,North America,1389,,BA,0.7901253606139887,4.205,53.0,25.0,16.0,0.2937062937062937,0.3541476412329214,1332.0,12.0,0.0,0.005255255255255256,,147.78555222913172,0.017278617710583154,0.0
1174,Tyto alba,North America,58889,1.2,BC,1.7409329849088941,7.78,62.0,31.0,14.0,0.3392307692307692,0.09713024967399499,58071.0,25.0,0.0034189143712158657,0.0001377623943104131,94.90400183765193,298.4597016691059,0.013550917828456927,0.0
1176,Tyto alba,North America,234,,BC,1.7968959273139677,7.3,57.0,31.0,13.0,0.6545454545454548,0.028864598957001886,234.0,11.0,0.0,0.01282051282051282,,164.30370533902067,0.0,0.0
1182,Tyto alba,South America,194,1.28,BB,1.4660849638307067,5.945,36.0,13.0,17.0,0.09523809523809539,0.8225054302036111,178.0,8.0,0.010077059463989022,0.3595505617977528,159.1265797752809,101.26050827741923,0.061855670103092786,0.0
1187,Tyto alba,South America,729,,BB,1.635557148422328,6.5,36.0,13.0,17.0,-0.19047619047619002,0.651401495702482,709.0,8.0,0.0,0.19040902679830748,,101.26050827741926,0.0205761316872428,0.0
1194,Tyto alba,South America,346,1.05,CA,1.1417605154483,4.655,36.0,18.0,7.0,-0.19999999999999998,0.7470600781046621,337.0,5.0,0.01382456602497352,0.1543026706231454,52.6484643916914,73.81122571384736,0.0,0.0
1205,Tyto alba,North America,23,1.53,BC,0.8883690761653117,3.465,60.0,29.0,14.0,-0.4999999999999997,0.666666666666667,22.0,3.0,0.018255424380977676,0.6818181818181818,100.97304545454544,55.89616225676906,0.0,0.0
1230,Tyto alba,North America,350,2.61,BA,1.7114883743342575,6.855,51.0,24.0,13.0,0.25000000000000017,0.5164895523012257,346.0,9.0,0.00852569135416737,0.002890173410404624,96.19986654624277,119.68626600193885,0.011428571428571429,0.0
1231,Tyto alba,North America,45,4.09,BA,1.369752681234069,5.26,51.0,24.0,13.0,-0.75,0.05218140045705784,45.0,7.0,0.009756263753021167,0.4,105.49596682539682,104.59005507608606,0.0,0.0
1236,Tyto alba,North America,543,,BA,0.9701251585425306,4.05,46.0,22.0,15.0,0.20000000000000023,0.6059012741795526,513.0,9.0,0.0,0.005847953216374269,,123.79257011463977,0.055248618784530384,0.0
1242,Tyto alba,North America,3518,5.66,BB,1.220125282756654,4.81,87.0,41.0,26.0,0.4333333333333327,0.24395243588005225,3438.0,9.0,0.007757962244681432,0.00029086678301337986,311.8419864742471,131.53043687017936,0.004832291074474133,0.0
1270,Tyto alba,Europe,53,,BA,1.7320329542899222,7.475,67.0,26.0,21.0,0.33333333333333354,0.38071318167686324,33.0,9.0,0.0,0.42424242424242425,,140.34435776111334,0.0,0.0
1271,Tyto alba,Europe,653,,B,1.627379757319311,7.07,60.0,24.0,21.0,0.4272727272727269,0.18994372496542739,654.0,11.0,0.0,0.0030581039755351682,,168.3276234308404,0.0,0.0
1273,Tyto alba,South America,136,3.46,DA,1.3354207614490088,6.175,140.0,26.0,44.0,0.7499999999999997,0.05218140045705794,96.0,7.0,0.009451611505309538,0.010416666666666666,68.47195833333335,107.96128921423416,0.20588235294117646,0.0
1274,Tyto alba,South America,156,3.46,DA,0.590809973023944,3.605,140.0,26.0,44.0,0.7857142857142851,0.020815127253525318,151.0,8.0,0.008573082791225853,0.006622516556291391,63.59296688741723,119.0246482058526,0.01282051282051282,0.0
1275,Tyto alba,South America,328,3.46,DA,0.9638218320647082,5.105,140.0,26.0,44.0,0.5952380952380948,0.11952980613879276,277.0,8.0,0.008573082791225853,0.010830324909747292,66.84969819494584,119.0246482058526,0.0701219512195122,0.0
1276,Tyto alba,South America,121,3.46,DA,0.9760020711117376,4.78,140.0,26.0,44.0,0.5357142857142855,0.21521745567801281,107.0,7.0,0.01020085008506017,0.018691588785046728,81.19326542056076,100.03167919894855,0.04132231404958678,0.0
1283,Tyto alba,North America,234,2.17,BA,1.5927029563747228,6.195,41.0,16.0,14.0,-0.23809523809523747,0.570156320815769,225.0,8.0,0.008972723152759168,0.13333333333333333,151.26637722222222,113.72335308835693,0.038461538461538464,0.0
1284,Tyto alba,North America,125,1.5,BA,1.1293849936866713,4.105,41.0,16.0,14.0,-1.6215845185301646e-16,0.9999999999999999,119.0,4.0,0.019597557529302496,0.15966386554621848,140.1059243697479,52.068129497238615,0.048,0.0
1285,Tyto alba,North America,987,,BC,1.5609341031970263,6.075,95.0,49.0,24.0,0.5393939393939393,0.10759318778241479,937.0,10.0,0.0,0.011739594450373533,,139.2146441668817,0.03340080971659919,0.0
1286,Tyto alba,North America,141,,BC,1.1396879347656979,4.24,95.0,49.0,24.0,-0.9999999999999989,0.0,140.0,5.0,0.0,0.5285714285714286,,84.497952504936,0.0070921985815602835,0.0
1287,Tyto alba,North America,582,,BC,1.3101538541045008,5.29,95.0,49.0,24.0,0.6272727272727271,0.03884525362035337,545.0,11.0,0.0,0.001834862385321101,,150.79839972926447,0.010309278350515464,0.0
1288,Tyto alba,North America,201,,BC,1.2823825280680083,4.575,95.0,49.0,24.0,0.09523809523809539,0.8225054302036111,196.0,8.0,0.0,0.00510204081632653,,109.36879345150847,0.0,0.0
1289,Tyto alba,North America,293,,BC,1.3345989880171618,4.63,95.0,49.0,24.0,-0.028571428571428272,0.9571545189504378,257.0,6.0,0.0,0.0038910505836575876,,91.22175496681592,0.017006802721088437,0.0
1290,Tyto alba,North America,116,,BC,1.3495330716431142,5.62,95.0,49.0,24.0,-0.9428571428571425,0.004804664723032081,103.0,6.0,0.0,0.5825242718446602,,103.49092151184004,0.02564102564102564,0.0
1291,Tyto alba,North America,227,,BC,0.9225984219372624,3.305,95.0,49.0,24.0,-0.028571428571428272,0.9571545189504378,227.0,6.0,0.0,0.004405286343612335,,97.13736768583355,0.0,0.0
1292,Tyto alba,North America,600,,BC,1.2467900042376663,4.605,95.0,49.0,24.0,0.19047619047619077,0.6514014957024807,595.0,8.0,0.0,0.008403361344537815,,124.6057185072475,0.008333333333333333,0.0
1293,Tyto alba,North America,274,,BC,1.2462696701177551,4.835,95.0,49.0,24.0,-0.3928571428571426,0.3833168704269727,266.0,7.0,0.0,0.022556390977443608,,110.21472397371997,0.029197080291970802,0.0
1294,Tyto alba,North America,373,,BC,1.1428892296177993,4.505,95.0,49.0,24.0,-0.46428571428571436,0.2939341076002517,368.0,7.0,0.0,0.019021739130434784,,110.21472397371997,0.013404825737265416,0.0
1315,Tyto alba,North America,357,,BC,1.4513682455061965,5.755,88.0,47.0,23.0,0.2999999999999994,0.43284532670948306,355.0,9.0,0.0,0.011267605633802818,,130.31842071566183,0.0056022408963585435,0.0
1316,Tyto alba,North America,330,,BC,1.585638387433046,6.74,88.0,47.0,23.0,0.33333333333333354,0.380713181676863,326.0,9.0,0.0,0.04294478527607362,,130.31842071566183,0.012121212121212121,0.0
1317,Tyto alba,North America,679,,BC,1.6337646094453044,6.7,88.0,47.0,23.0,0.3166666666666664,0.40639701448638627,674.0,9.0,0.0,0.02225519287833828,,130.31842071566183,0.007363770250368188,0.0
1318,Tyto alba,North America,702,,BC,1.6511032879529939,6.835,88.0,47.0,23.0,-0.10303030303030294,0.7769984634438898,686.0,10.0,0.0,0.01749271137026239,,149.31138972256588,0.022792022792022793,0.0
1319,Tyto alba,North America,561,,BC,1.3129924742597046,5.445,88.0,47.0,23.0,-0.06666666666666625,0.8548130882487435,557.0,10.0,0.0,0.00718132854578097,,149.31138972256588,0.0071301247771836,0.0
1320,Tyto alba,North America,350,,BC,1.3724726509149991,5.375,88.0,47.0,23.0,0.24848484848484892,0.48877630451924214,346.0,10.0,0.0,0.011560693641618497,,149.3113897225659,0.014245014245014245,0.0
1321,Tyto alba,North America,108,,BC,1.3439143114601249,5.095,88.0,47.0,23.0,-0.10714285714285741,0.8191508555699908,108.0,7.0,0.0,0.027777777777777776,,107.36144943821733,0.0,0.0
1322,Tyto alba,North America,110656,,BB,1.2865156080730518,5.12,93.0,47.0,22.0,0.5868131868131871,0.027384375531087742,108689.0,14.0,0.0,0.00036802252297840626,,162.4497987560801,0.017649291497975707,0.0
1332,Tyto alba,North America,166,0.73,AA,0.32070180437261814,2.255,73.0,36.0,20.0,0.7999999999999997,0.19999999999999996,165.0,4.0,0.019086916144881665,0.006060606060606061,29.047362275058266,53.46113303583293,0.006024096385542169,0.0
1333,Tyto alba,North America,612,2.21,AA,0.7376726351318901,3.785,73.0,36.0,20.0,0.452380952380952,0.2604047674368854,595.0,8.0,0.009401360776708004,0.0016806722689075631,82.4510656470588,108.53834753298489,0.027777777777777776,0.0
1338,Tyto alba,North America,1112,2.54,BB,1.2059249296048267,5.19,86.0,40.0,24.0,0.5454545454545454,0.08265095734417516,1100.0,11.0,0.006641916500085638,0.008181818181818182,127.50691472727274,153.63158559011538,0.0044964028776978415,0.0
1339,Tyto tenebricosa,Australia/Oceania,1046,,DB,1.7475682302319608,7.955,93.0,17.0,27.0,0.38901098901098935,0.16921738979769016,977.0,14.0,0.0,0.014329580348004094,,120.93036766672967,0.0028680688336520078,0.0
1340,Tyto tenebricosa,Australia/Oceania,292,,DB,1.6892272902507808,7.32,93.0,17.0,27.0,0.12087912087912131,0.6806070200628916,271.0,14.0,0.0,0.04797047970479705,,115.47039512382045,0.0136986301369863,0.0
1341,Tyto tenebricosa,Australia/Oceania,387,,DB,1.6952647269454415,7.17,93.0,17.0,27.0,0.32417582417582425,0.27988186889313993,357.0,13.0,0.0,0.0196078431372549,,108.60879751073338,0.01808785529715762,0.0
1342,Tyto tenebricosa,Australia/Oceania,330,,DB,1.4663638973961255,5.865,93.0,17.0,27.0,0.44755244755244816,0.14458630130334724,319.0,12.0,0.0,0.003134796238244514,,99.81223659057551,0.015151515151515152,0.0
1343,Tyto tenebricosa,Australia/Oceania,246,,DB,1.8451578072284167,8.17,93.0,17.0,27.0,0.35164835164835123,0.23869970534203427,227.0,13.0,0.0,0.00881057268722467,,112.13380674657179,0.0040650406504065045,0.0
1349,Tyto alba,North America,87,1.85,BA,0.7815429115290473,3.445,55.0,25.0,17.0,0.7999999999999997,0.19999999999999996,73.0,4.0,0.021200975745151063,0.0136986301369863,66.40359589041097,48.13024530244495,0.011494252873563218,0.0
1358,Tyto alba,Europe,468,,BA,1.492012096494239,5.825,82.0,31.0,34.0,0.5666666666666659,0.11163298761149143,463.0,9.0,0.0,0.07127429805615551,,150.2829817591635,0.008547008547008548,0.0
1359,Tyto alba,Europe,966,,BA,1.7653077530668233,7.01,82.0,31.0,34.0,0.13986013986014056,0.6646331617926662,956.0,12.0,0.0,0.0010460251046025104,,196.5939700936441,0.008273009307135471,0.0
1360,Tyto alba,Europe,921,,BA,1.7043690655614552,6.885,82.0,31.0,34.0,0.2615384615384619,0.36641113706674144,911.0,14.0,0.0,0.0010976948408342481,,211.09731125115002,0.010834236186348862,0.0
1364,Tyto alba,North America,53,1.47,BA,0.9763756634252597,3.955,45.0,18.0,14.0,0.3999999999999992,0.6000000000000005,50.0,4.0,0.021219782799793085,0.18,84.358302,48.08758755415989,0.05660377358490566,0.0
1365,Tyto alba,Europe,24587,,BA,1.6257428619545573,6.475,82.0,31.0,34.0,0.6883116883116887,0.0003982014686060279,19166.0,22.0,0.0,0.0008869873734738599,,269.9687887156533,0.015048602920242404,0.0
1366,Tyto alba,South America,84,1.79,BA,1.7223031975608634,6.65,38.0,13.0,18.0,0.08571428571428566,0.8717434402332362,80.0,6.0,0.011499067215546416,0.25,139.2928775,88.73834234882486,0.047619047619047616,0.0
1367,Tyto alba,South America,139,1.35,BB,1.2480313742527367,4.565,41.0,14.0,18.0,0.3714285714285711,0.4684781341107874,139.0,6.0,0.012993626981479094,0.014388489208633094,77.51709712230215,78.53143427310785,0.0,0.0
1370,Tyto alba,North America,399,2.79,CA,1.3632054579462305,5.385,104.0,58.0,23.0,0.8214285714285708,0.023448808345691536,362.0,7.0,0.011665402169683148,0.008287292817679558,157.32852891873753,87.47303765636244,0.06265664160401002,0.0
1371,Tyto alba,North America,409,2.51,CA,1.445942893707546,5.16,104.0,58.0,23.0,0.8333333333333326,0.010175540123456802,384.0,8.0,0.010953754981576549,0.005208333333333333,109.48236154809364,93.15601499043584,0.061124694376528114,0.0
1372,Tyto alba,Asia,32,,BB,1.5569483964722426,6.26,69.0,28.0,29.0,0.8333333333333326,0.010175540123456802,31.0,8.0,0.0,0.03225806451612903,,113.18483079796732,0.03125,0.0
1402,Tyto alba,North America,11616,,DA,2.0833840796266654,9.765,61.0,23.0,20.0,0.4909090909090905,0.14965567342083702,9782.0,10.0,0.0,0.03250868942956451,,141.39238544362345,0.12723829201101927,0.0
1408,Tyto alba,North America,93,2.07,BA,1.231724337479415,4.87,57.0,25.0,13.0,0.03571428571428556,0.9394082054712858,87.0,7.0,0.010180485173026322,0.1839080459770115,89.43844790450927,100.23178128768616,0.06451612903225806,0.0
1415,Tyto alba,North America,193,2.14,BC,1.6335617230692236,6.655,71.0,31.0,18.0,0.5363636363636368,0.08895341813596253,191.0,11.0,0.005604158952661418,0.005235602094240838,55.17737905759163,182.08051768066176,0.010362694300518135,0.0
1416,Tyto alba,Europe,347,3.81,BA,1.73616941780006,7.375,69.0,25.0,23.0,-0.21212121212121204,0.5563057751029299,338.0,10.0,0.0063349887151371844,0.2988165680473373,67.04551686390533,161.07497726508726,0.002881844380403458,0.0
1417,Tyto alba,Europe,89,2.78,BA,1.8343289514878947,8.0,69.0,25.0,23.0,-0.3090909090909091,0.38484123026128314,85.0,10.0,0.006334988715137184,0.3058823529411765,49.69724235294117,161.07497726508726,0.011235955056179775,0.0
1418,Tyto alba,Europe,270,3.7,BA,1.7772159540166748,7.63,69.0,25.0,23.0,-0.2833333333333329,0.4600303289657205,235.0,9.0,0.006967380357426213,0.3574468085106383,73.15057446808511,146.45506789043026,0.007407407407407408,0.0
1419,Tyto alba,Europe,58,3.22,BA,1.6130313007190031,7.1,69.0,25.0,23.0,0.5030303030303028,0.13833369839449197,58.0,10.0,0.006698295531354242,0.017241379310344827,83.6222896551724,152.33848051177327,0.0,0.0
1420,Tyto alba,North America,164,2.25,BA,0.7880371909072814,3.865,44.0,17.0,13.0,1.0000000000000009,0.0,150.0,3.0,0.02717750485720038,0.04666666666666667,101.39269384615385,37.54605761738868,0.042682926829268296,0.0
1421,Tyto alba,North America,45,3.0,BA,0.7916788447877765,3.57,44.0,17.0,13.0,1.0000000000000009,0.0,42.0,3.0,0.025921579375189914,0.047619047619047616,126.76214285714286,39.36520026406879,0.022222222222222223,0.0
1422,Tyto alba,North America,13,4.33,BA,0.9866641781072312,3.715,44.0,17.0,13.0,,,0.0,0.0,0.0,0.0,,0.0,0.15384615384615385,0.0
1423,Tyto alba,North America,101,,BA,1.1802128005458299,3.845,44.0,17.0,13.0,1.0000000000000009,0.0,78.0,3.0,0.0,0.07692307692307693,,37.54605761738868,0.009900990099009901,0.0
1435,Tyto alba,Europe,423,2.88,BA,1.3927668319889952,5.67,80.0,28.0,29.0,0.3076923076923081,0.3305892594121089,423.0,12.0,0.005608510034911059,0.002364066193853428,58.823148936170206,181.93925960970273,0.0,0.0
1436,Tyto alba,Europe,67,4.47,BA,1.5331491317249688,5.885,80.0,28.0,29.0,-0.16666666666666624,0.6932388117283956,67.0,8.0,0.007673022689695474,0.16417910447761194,76.01468507462685,132.98646498669535,0.0,0.0
1437,Tyto alba,Europe,1019,2.98,BC,1.317149089486133,5.97,73.0,28.0,25.0,-0.07692307692307715,0.8027630076692547,950.0,13.0,0.004822441460161639,0.003157894736842105,67.59382857549541,211.59575947057823,0.06673209028459273,0.0
1438,Tyto alba,Europe,763,3.76,BC,1.4119959215885975,6.555,73.0,28.0,25.0,0.36428571428571427,0.18191025904581384,763.0,15.0,0.0043606285477458566,0.002621231979030144,83.47842967361947,234.0048348747308,0.0,0.0
1443,Tyto alba,North America,1008,1.25,BA,0.08492837222484978,1.38,41.0,16.0,14.0,0.0,NaN,984.0,1.0,0.07704591317321137,1.0,67.35000000000001,13.24415690902732,0.023809523809523808,0.0
1445,Tyto alba,North America,1018,3.7,AA,1.6338217268610042,6.52,95.0,49.0,24.0,0.5515151515151517,0.09840117666963484,936.0,10.0,0.007275689043345471,0.011752136752136752,175.5061678538018,140.24900695812408,0.03241650294695481,0.0
1453,Tyto alba,Africa,295,3.74,BB,1.389689460153509,6.325,61.0,18.0,28.0,0.7499999999999997,0.05218140045705794,256.0,7.0,0.010750512097408075,0.00390625,90.59054296875001,94.9171680399601,0.0847457627118644,0.0
1454,Tyto alba,Africa,499,3.74,BB,1.779010681328305,7.825,61.0,18.0,28.0,0.4857142857142858,0.328723032069971,156.0,6.0,0.012535578230098345,0.00641025641025641,201.47499871794872,81.40096488052477,0.036072144288577156,0.0
1455,Tyto alba,Africa,75,3.74,BB,1.5664504750341741,6.82,61.0,18.0,28.0,0.20000000000000012,0.7999999999999998,56.0,4.0,0.017721529853290438,0.4107142857142857,380.3192642857143,57.58013962185337,0.09333333333333334,0.0
1456,Tyto alba,Africa,110,3.74,BB,1.2751332569412537,5.88,61.0,18.0,28.0,0.5000000000000003,0.3910022189557703,93.0,5.0,0.01374938336103454,0.043010752688172046,83.06218279569892,74.21483105614185,0.09090909090909091,0.0
1457,Tyto alba,Africa,91,3.74,BB,0.8701923590530763,3.59,61.0,18.0,28.0,1.0000000000000009,0.0,78.0,3.0,0.02044030508453237,0.1794871794871795,57.572984615384634,49.92137637111256,0.01098901098901099,0.0
1458,Tyto alba,Africa,208,3.74,BB,1.0348244921749916,4.75,61.0,18.0,28.0,1.0000000000000009,0.0,179.0,3.0,0.02258790279802225,0.07262569832402235,116.51353631284918,45.174984698209826,0.02403846153846154,0.0
1460,Tyto alba,South America,225,1.3,DA,1.6361810458334978,6.81,130.0,22.0,44.0,-0.29999999999999966,0.6238376647810733,168.0,5.0,0.015011938278675615,0.5059523809523809,140.8132142857143,67.97311208738388,0.0044444444444444444,0.0
1461,Tyto alba,South America,148,1.3,DA,0.897228256842076,3.925,130.0,22.0,44.0,0.5000000000000003,0.3910022189557703,126.0,5.0,0.015473478271570976,0.015873015873015872,58.50567460317461,65.94562291402029,0.0,0.0
1462,Tyto alba,Europe,6752,3.2,B,1.6160771287858677,6.73,67.0,22.0,28.0,0.7357142857142854,0.0017698686421442613,6283.0,15.0,0.005670864233611557,0.0001591596371160274,65.31524920536076,179.93873971048097,0.018957345971563982,0.0
1466,Tyto alba,South America,164,2.71,BA,1.2882582829486267,5.04,54.0,16.0,22.0,-0.5999999999999999,0.2079999999999999,112.0,6.0,0.01894246491100305,0.09821428571428571,76.88085238553113,53.86881633723313,0.018292682926829267,0.0
1467,Tyto alba,South America,71,2.71,BA,1.0113519115701244,4.655,54.0,16.0,22.0,-0.028571428571428272,0.9571545189504378,61.0,6.0,0.01807928221196192,0.03278688524590164,73.28429008271715,56.440745340551544,0.028169014084507043,0.0
1468,Tyto alba,South America,182,2.71,BA,1.6698087255266225,7.2,54.0,16.0,22.0,0.5,0.2531699951003226,143.0,7.0,0.009681214301819816,0.027972027972027972,85.88893641121207,105.40084450702594,0.054945054945054944,0.0
1469,Tyto alba,South America,58,2.71,BA,1.54956940457103,6.03,54.0,16.0,22.0,0.5000000000000003,0.3910022189557703,45.0,5.0,0.01325801230996161,0.022222222222222223,76.25137037077187,76.96539567236688,0.15517241379310345,0.0
1471,Tyto alba,North America,219,,BA,0.8970943018441753,4.605,50.0,25.0,15.0,0.03333333333333342,0.9321567355405037,213.0,9.0,0.0,0.06103286384976526,,137.321636637653,0.018433179723502304,0.0
1472,Tyto alba,North America,52,,BA,1.3190684093919507,4.835,50.0,25.0,15.0,-0.08571428571428594,0.8717434402332358,46.0,6.0,0.0,0.45652173913043476,,93.21838773999741,0.11538461538461539,0.0
1473,Tyto alba,North America,107,,BA,1.3531609807625173,5.45,50.0,25.0,15.0,0.20000000000000023,0.6059012741795526,82.0,9.0,0.0,0.012195121951219513,,135.3391022030608,0.2336448598130841,0.0
1474,Tyto alba,North America,37,,BA,0.7575631306374536,2.9,50.0,25.0,15.0,,,0.0,0.0,0.0,0.0,,0.0,0.7027027027027027,0.0
1475,Tyto alba,North America,116,,BA,1.1129195678485315,4.525,50.0,25.0,15.0,0.13333333333333328,0.7323675052362975,114.0,9.0,0.0,0.008771929824561403,,137.321636637653,0.008695652173913044,0.0
1476,Tyto alba,North America,52,,BA,0.9148484665860339,3.23,50.0,25.0,15.0,-0.4999999999999997,0.666666666666667,49.0,3.0,0.0,0.42857142857142855,,40.24855455195322,0.057692307692307696,0.0
1477,Tyto alba,North America,34,,NA,0.5514168415134041,2.74,50.0,25.0,15.0,1.0000000000000009,0.0,34.0,3.0,0.0,0.8235294117647058,,40.24855455195322,0.0,0.0
1478,Tyto alba,North America,25,,NA,0.5211664290515452,3.04,50.0,25.0,15.0,0.3999999999999992,0.6000000000000005,25.0,4.0,0.0,0.84,,57.789183893473584,0.0,0.0
1479,Tyto alba,North America,71,,BA,1.4860760862327245,5.785,46.0,22.0,15.0,0.21666666666666673,0.5755148957119256,71.0,9.0,0.0,0.014084507042253521,,137.32163663765297,0.0,0.0
1480,Tyto alba,North America,85,,BA,1.344157080467301,5.61,46.0,22.0,15.0,0.5999999999999995,0.08762282904140252,83.0,9.0,0.0,0.012048192771084338,,137.17475654359703,0.0,0.0
1481,Tyto alba,North America,54,,BA,0.929370906325563,3.99,50.0,25.0,15.0,0.7999999999999997,0.19999999999999996,53.0,4.0,0.0,0.6792452830188679,,59.24152355885726,0.0,0.0
1482,Tyto alba,North America,55,,BA,0.8115531159723289,3.58,50.0,25.0,15.0,-0.09999999999999981,0.8728885715695384,55.0,5.0,0.0,0.7272727272727273,,82.47907003753114,0.0,0.0
1483,Tyto alba,North America,95,,BA,1.1189300980822232,4.33,50.0,25.0,15.0,0.5428571428571428,0.2657026239067055,94.0,6.0,0.0,0.010638297872340425,,84.25681831627604,0.010526315789473684,0.0
1484,Tyto alba,North America,58,,NA,1.2830701053109317,5.03,50.0,25.0,15.0,0.6904761904761904,0.05799031816457272,57.0,8.0,0.0,0.017543859649122806,,119.63412720207664,0.0,0.0
1485,Tyto alba,Europe,1426,,BA,1.5845494442813384,6.78,57.0,22.0,22.0,0.24475524475524524,0.4432619364501823,1109.0,12.0,0.0,0.02254283137962128,,200.40544620088951,0.17952314165497896,0.0
1486,Tyto alba,Europe,324,,BA,1.7490244024206796,7.265,57.0,22.0,22.0,0.5393939393939393,0.10759318778241479,303.0,10.0,0.0,0.0033003300330033004,,159.45965169316594,0.06172839506172839,0.0
1487,Tyto alba,Europe,268,,BA,1.55895356287241,6.615,57.0,22.0,22.0,0.619047619047619,0.10173303745426451,250.0,8.0,0.0,0.044,,132.6920224146526,0.06343283582089553,0.0
1488,Tyto alba,Europe,665,,BA,1.87233507024354,8.2,57.0,22.0,22.0,-0.12727272727272704,0.7260570147627898,610.0,10.0,0.0,0.07868852459016394,,166.70184775479277,0.07067669172932331,0.0
1489,Tyto alba,Europe,606,,BA,1.6207688943033338,6.785,57.0,22.0,22.0,0.6083916083916086,0.03580599705202924,542.0,12.0,0.0,0.0036900369003690036,,176.79782463271255,0.09570957095709572,0.0
1490,Tyto alba,Europe,860,,BA,1.7133071664546884,7.04,57.0,22.0,22.0,-0.26666666666666655,0.48792227483870076,752.0,9.0,0.0,0.09175531914893617,,150.6715472825922,0.12325581395348838,0.0
